,0,1,2
810,-2.9246742965945335e-05,0.0010532073392364796,0.0019317386748335106
811,-2.9342195083950297e-05,0.0010551812376551888,0.0019337931100430713
812,-2.94353265938687e-05,0.001057165854616019,0.0019358656259163517
813,-2.952613610765282e-05,0.0010591610195015545,0.0019379559638490406
814,-2.96146225242565e-05,0.0010611665601292716,0.0019400638622983784
815,-2.9700785029907017e-05,0.0010631823027757227,0.001942189056821625
816,-2.9784623098252792e-05,0.0010652080722017897,0.0019443312801146247
817,-2.986613649039179e-05,0.0010672436916789032,0.001946490262050539
818,-2.9945325254784225e-05,0.0010692889830161258,0.0019486657297187989
819,-3.0022189727053314e-05,0.0010713437665880146,0.0019508574074643297
820,-3.0096730529677367e-05,0.001073407861363186,0.0019530650169270983
821,-3.016894857157594e-05,0.0010754810849335054,0.0019552882770820165
822,-3.023884504759304e-05,0.0010775632535438425,0.001957526904279247
823,-3.0306421437879685e-05,0.0010796541821223304,0.00195978061228494
824,-3.0371679507178218e-05,0.0010817536843110748,0.0019620491123224265
825,-3.0434621304010715e-05,0.0010838615724972696,0.001964332113113907
826,-3.049524915977331e-05,0.001085977657844668,0.001966629320922644
827,-3.055356568773872e-05,0.001088101750325378,0.0019689404395956877
828,-3.06095737819686e-05,0.00109023365875194,0.00197126517060715
829,-3.066327661613771e-05,0.0010923731908096563,0.001973603213102041
830,-3.0714677642271714e-05,0.001094520153089145,0.001975954263940684
831,-3.07637805894001e-05,0.0010966743511190882,0.001978318017743713
832,-3.0810589462126244e-05,0.0010988355893991543,0.001980694166937673
833,-3.085510853911596e-05,0.001101003671433069,0.0019830824018012183
834,-3.089734237150634e-05,0.0011031783997618152,0.001985482410511919
835,-3.0937295781236504e-05,0.0011053595759969491,0.0019878938791936867
836,-3.0974973859301725e-05,0.0011075470008540058,0.0019903164919648077
837,-3.10103819639327e-05,0.001109740474185992,0.0019927499309865997
838,-3.104352571870139e-05,0.0011119397950169413,0.0019951938765126803
839,-3.107441101055506e-05,0.001114144761575524,0.001997648006938853
840,-3.110304398778016e-05,0.0011163551713287037,0.0020001119988536094
841,-3.112943105789748e-05,0.0011185708210154207,0.0020025855270892363
842,-3.115357888549034e-05,0.0011207915066803046,0.0020050682647735365
843,-3.1175494389967217e-05,0.0011230170237073963,0.0020075598833821443
844,-3.1195184743260466e-05,0.001125247166853878,0.0020100600527914406
845,-3.121265736746281e-05,0.0011274817302838029,0.0020125684413320574
846,-3.122791993240302e-05,0.0011297205076018144,0.002015084715842961
847,-3.124098035316252e-05,0.0011319632918868525,0.002017608541726115
848,-3.1251846787534484e-05,0.001134209875725839,0.002020139583001703
849,-3.126052763342699e-05,0.0011364600512473349,0.00202267750236391
850,-3.126703152621192e-05,0.0011387136101551694,0.0020252219612372515
851,-3.127136733602118e-05,0.0011409703437620293,0.0020277726198334347
852,-3.1273544164991866e-05,0.0011432300430230101,0.00203032913720875
853,-3.127357134446205e-05,0.00114549249856912,0.0020328911713219724
854,-3.127145843211874e-05,0.0011477575007407329,0.002035458379092764
855,-3.126721520909975e-05,0.0011500248396209922,0.0020380304164605697
856,-3.126085167705102e-05,0.001152294305069153,0.002040606938443987
857,-3.1252378055141126e-05,0.0011545656867538632,0.0020431875992005973
858,-3.124180477703456e-05,0.0011568387741863828,0.002045772052087252
859,-3.122914248782568e-05,0.001159113356753731,0.0020483599497207886
860,-3.121440204093453e-05,0.0011613892237517648,0.002050950944039173
861,-3.1197594494966337e-05,0.0011636661644181803,0.002053544686363045
862,-3.1178731110536355e-05,0.001165943967965435,0.0020561408274576564
863,-3.115782334706167e-05,0.001168222423613592,0.0020587390175951866
864,-3.113488285952168e-05,0.0011705013206230732,0.0020613389066174155
865,-3.110992149518877e-05,0.0011727804483273314,0.002063940143998745
866,-3.1082951290330944e-05,0.0011750595961654245,0.002066542378909546
867,-3.1053984466887895e-05,0.001177338553714498,0.002069145260279815
868,-3.102303342912223e-05,0.0011796171107221714,0.002071748436863134
869,-3.099011076024738e-05,0.0011818950571388187,0.0020743515573008967
870,-3.095522921903387e-05,0.0011841721831497495,0.0020769542701868054
871,-3.0918401736395416e-05,0.0011864482792072802,0.002079556224131606
872,-3.0879641411956616e-05,0.001188723136062693,0.0020821570678280486
873,-3.0838961510603537e-05,0.0011909965447980844,0.0020847564501160604
874,-3.0796375459019027e-05,0.0011932682968580919,0.002087354020048101
875,-3.075189684220409e-05,0.0011955381840815036,0.002089949426954696
876,-3.070553939998695e-05,0.0011978059987327418,0.0020925423205101204
877,-3.065731702352133e-05,0.0012000715335332172,0.0020951323507982164
878,-3.0607243751775315e-05,0.0012023345816925563,0.0020977191683783296
879,-3.0555333768012524e-05,0.0012045949369396884,0.0021003024243513384
880,-3.0501601396266772e-05,0.0012068523935537996,0.002102881770425767
881,-3.044606109781191e-05,0.0012091067463951412,0.0021054568589839538
882,-3.038872746762817e-05,0.001211357790935693,0.0021080273431482582
883,-3.03296152308664e-05,0.001213605323289679,0.002110592876847297
884,-3.0268739239311707e-05,0.001215849140243928,0.002113153114882172
885,-3.0206114467847746e-05,0.0012180890392880777,0.002115707712992686
886,-3.0141756010923116e-05,0.0012203248186446198,0.0021182563279235223
887,-3.007567907902121e-05,0.0012225562772987762,0.0021207986174903632
888,-3.000789899513469e-05,0.0012247832150282126,0.002123334240645937
889,-2.993843119124612e-05,0.001227005432432573,0.0021258628575459657
890,-2.9867291204815806e-05,0.0012292227309628433,0.0021283841296150024
891,-2.979449467527825e-05,0.0012314349129505307,0.0021308977196121282
892,-2.9720057340548434e-05,0.0012336417816366588,0.002133403291696498
893,-2.9643995033538973e-05,0.0012358431412005761,0.002135900511492714
894,-2.9566323678689663e-05,0.0012380387967885675,0.0021383890461560006
895,-2.948705928851018e-05,0.001240228554542273,0.002140868564437172
896,-2.9406217960137412e-05,0.0012424122216269015,0.0021433387367473648
897,-2.9323815871908384e-05,0.00124458960625924,0.002145799235222516
898,-2.923986927994979e-05,0.001246760517735454,0.002148249733787574
899,-2.915439451478545e-05,0.0012489247664586708,0.002150689908220418
900,-2.9067407977962426e-05,0.0012510821639663472,0.0021531194362154637
901,-2.8978926138697057e-05,0.0012532325229574121,0.002155537997446945
902,-2.888896553054184e-05,0.001255375657319182,0.0021579452736318412
903,-2.8797542748073978e-05,0.001257511382154046,0.002160340948592444
904,-2.8704674443606827e-05,0.001259639513805912,0.00216272470831853
905,-2.861037732392482e-05,0.0012617598698864154,0.002165096241029136
906,-2.8514668147043052e-05,0.0012638722693008807,0.0021674552372339027
907,-2.8417563718992265e-05,0.0012659765322740333,0.002169801389793981
908,-2.8319080890629943e-05,0.0012680724803754593,0.002172134393982476
909,-2.821923655447868e-05,0.0012701599365448047,0.0021744539475444095
910,-2.8118047641592176e-05,0.0012722387251167136,0.0021767597507561876
911,-2.8015531118449966e-05,0.0012743086718454988,0.0021790515064845518
912,-2.7911703983881525e-05,0.001276369603929538,0.002181328920244994
913,-2.7806583266020264e-05,0.0012784213500353992,0.0021835917002596262
914,-2.770018601928848e-05,0.00128046374032168,0.002185839557514474
915,-2.7592529321413496e-05,0.001282496606462566,0.002188072205816192
916,-2.748363027047597e-05,0.0012845197816710992,0.002190289361848169
917,-2.7373505981990868e-05,0.0012865331007221488,0.0021924907452260172
918,-2.7262173586021477e-05,0.001288536399975091,0.002194676078552425
919,-2.7149650224327472e-05,0.0012905295173961803,0.002196845087471353
920,-2.7035953047547037e-05,0.0012925122925806175,0.002198997500721564
921,-2.6921099334420103e-05,0.0012944877456941394,0.0022011326752049295
922,-2.6805106366148326e-05,0.0012964588972541082,0.0022032499672465606
923,-2.668799129925131e-05,0.0012984255897390301,0.002205349109632738
924,-2.6569771282886397e-05,0.0013003876670516625,0.0022074298386520665
925,-2.6450463454513576e-05,0.0013023449744462984,0.002209491894186744
926,-2.633008493579368e-05,0.0013042973584669007,0.0022115350197884106
927,-2.620865282869146e-05,0.0013062446668947983,0.0022135589627422163
928,-2.608618421176116e-05,0.0013081867487048462,0.0022155634741217916
929,-2.5962696136597355e-05,0.0013101234540290876,0.002217548308837152
930,-2.5838205624436395e-05,0.0013120546341270954,0.002219513225677043
931,-2.5712729662897415e-05,0.0013139801413622567,0.0022214579873468523
932,-2.558628520285329e-05,0.001315899829183364,0.0022233823605029472
933,-2.5458889155422957e-05,0.0013178135521109606,0.0022252861157841934
934,-2.5330558389079725e-05,0.0013197211657279143,0.0022271690278409762
935,-2.520130972686989e-05,0.0013216225266737634,0.002229030875361972
936,-2.5071159943736377e-05,0.0013235174926424374,0.0022308714410991097
937,-2.494012576394302e-05,0.0013254059223829979,0.0022326905118909258
938,-2.480822385859544e-05,0.0013272876757030728,0.0022344878786844775
939,-2.467547084325562e-05,0.0013291626134746923,0.0022362633365559216
940,-2.4541883275646554e-05,0.0013310305976422642,0.0022380166847298637
941,-2.440747765344456e-05,0.0013328914912324485,0.0022397477265975424
942,-2.427227069343068e-05,0.0013347451583564944,0.002241456269814005
943,-2.413627981472571e-05,0.0013365914642076207,0.0022431421264517905
944,-2.3999523325688196e-05,0.0013384302750697424,0.0022448051130684594
945,-2.386202041732003e-05,0.0013402693450019338,0.002246467199696617
946,-2.3723791063722048e-05,0.0013421164259332667,0.0022481503497640666
947,-2.358485589298665e-05,0.0013439713824237593,0.002249854373694988
948,-2.3445236136253827e-05,0.0013458340797490092,0.0022515790810800954
949,-2.3304953576207497e-05,0.0013477043837478908,0.0022533242793793427
950,-2.3164030508068077e-05,0.001349582160682196,0.0022550897729396923
951,-2.302248970114676e-05,0.0013514672770925723,0.002256875362287863
952,-2.2880354360987596e-05,0.0013533595996558351,0.002258680843628569
953,-2.2737648092790005e-05,0.001355258995047149,0.002260506008496327
954,-2.2594394866760262e-05,0.0013571653298093886,0.0022623506435219642
955,-2.2450618985776105e-05,0.0013590784702311508,0.0022642145302846878
956,-2.2306345055477412e-05,0.001360998282234237,0.0022660974452278788
957,-2.21615979566876e-05,0.0013629246312709716,0.0022679991596222357
958,-2.2016402819939826e-05,0.001364857382231392,0.0022699194395640263
959,-2.1870785001818142e-05,0.0013667963993601042,0.002271858045999276
960,-2.172477006280581e-05,0.0013687415461824538,0.002273814734767076
961,-2.1578383746342922e-05,0.0013706926854395354,0.002275789256656768
962,-2.143165195884005e-05,0.0013726496790315362,0.0022777813574754095
963,-2.1284600750432725e-05,0.0013746123879688806,0.002279790778122859
964,-2.1137256296291405e-05,0.0013765806723306088,0.0022818172546722098
965,-2.0989644878348277e-05,0.0013785543912294533,0.002283860518454056
966,-2.084179286733951e-05,0.0013805334027830786,0.002285920296143471
967,-2.0693726705091648e-05,0.0013825175640909888,0.0022879963098488792
968,-2.0545472887006704e-05,0.0013845067312166321,0.0022900882772022373
969,-2.039705794472207e-05,0.0013865007591742549,0.0022921959114500855
970,-2.0248508428936593e-05,0.0013884995019201036,0.002294318921545179
971,-2.0099850892407974e-05,0.0013905028123475896,0.0022964570122384754
972,-1.9951111873135182e-05,0.0013925105422860683,0.0022986098841713373
973,-1.9802317877746218e-05,0.0013945225425029146,0.0023007772339678568
974,-1.965349536511672e-05,0.0013965386627085928,0.002302958754327233
975,-1.9504670730251347e-05,0.0013985587516870937,0.0023051541343919995
976,-1.935587028845269e-05,0.001400582657462396,0.002307363060191662
977,-1.9207120259798194e-05,0.0014026102273415875,0.002309585214803798
978,-1.9058446753955227e-05,0.0014046413079234741,0.002311820278432862
979,-1.890987575536256e-05,0.0014066757451089644,0.002314067928488755
980,-1.8761433108802615e-05,0.001408713384113073,0.002316327839665192
981,-1.8613144505388246e-05,0.001410754069478383,0.0023185996840178963
982,-1.8465035468984985e-05,0.0014127976450898309,0.0023208831310426647
983,-1.8317131343087306e-05,0.001414843954190684,0.0023231778477533433
984,-1.8169457278165693e-05,0.0014168928393995899,0.002325483498759753
985,-1.8022038219497467e-05,0.0014189441427285925,0.0023277997463456105
986,-1.7874898895492863e-05,0.0014209977056020091,0.002330126250546486
987,-1.772806380652432e-05,0.001423053368876077,0.002332462669227834
988,-1.75815572142643e-05,0.0014251109728592865,0.002334808658163149
989,-1.743540313153491e-05,0.0014271703573333148,0.0023371638711122693
990,-1.7289625312668897e-05,0.0014292313615744923,0.002339527959899886
991,-1.7144247244379925e-05,0.0014312938243757273,0.0023419005744942795
992,-1.6999292137136857e-05,0.0014333575840688262,0.0023442813630863294
993,-1.6854782917034058e-05,0.0014354224785471526,0.002346669972168833
994,-1.6710742218156755e-05,0.001437488345504485,0.002349066047160984
995,-1.6567192375421815e-05,0.0014395550227772316,0.0023514692332933813
996,-1.6424155417862635e-05,0.0014416223484651355,0.0023538791759339373
997,-1.6281653062342653e-05,0.001443690160943221,0.002356295520639271
998,-1.6139706707681174e-05,0.00144575829887387,0.0023587179132064377
999,-1.6003297268664206e-05,0.0014478266010147926,0.0023611459997249923
1000,-1.587740301257949e-05,0.0014498949062180988,0.002363579427105102
1001,-1.576204000127803e-05,0.0014519630534130924,0.0023660178436245628
1002,-1.565722247886372e-05,0.0014540308814868274,0.002368460898780764
1003,-1.5562962632877298e-05,0.0014560982294716052,0.0023709082429175074
1004,-1.547927043441773e-05,0.0014581649367109819,0.0023733595269087586
1005,-1.540615353314273e-05,0.0014602308429903592,0.0023758144019302286
1006,-1.5343617190229048e-05,0.0014622957886355483,0.0023782725193090986
1007,-1.5291664237286583e-05,0.001464359614586797,0.0023807335304329566
1008,-1.5250295052555753e-05,0.0014664221624551884,0.0023831970867007495
1009,-1.5219507548048646e-05,0.0014684832745666912,0.002385662839502624
1010,-1.5199297162973038e-05,0.001470542793997665,0.002388130440219252
1011,-1.518965686001282e-05,0.001472600564604474,0.0023905995402340435
1012,-1.5190577121953614e-05,0.0014746564310490653,0.0023930697909536488
1013,-1.5202045946833284e-05,0.0014767102388217983,0.002395540843833578
1014,-1.5224048909111516e-05,0.001478761834252857,0.0023980123504437753
1015,-1.5256569918068008e-05,0.0014808110644261951,0.002400483962910535
1016,-1.529959191126977e-05,0.0014828577771041716,0.002402955334318974
1017,-1.5353096853518956e-05,0.0014849018207496192,0.002405426118738494
1018,-1.5417065736466114e-05,0.0014869430445471597,0.0024078959712495736
1019,-1.5491478578705583e-05,0.001488981298423881,0.0024103645479715825
1020,-1.557631442621514e-05,0.0014910164330694789,0.002412831506091397
1021,-1.5671551353036058e-05,0.0014930482999559287,0.0024152965038926324
1022,-1.5777166462116008e-05,0.0014950767513567413,0.0024177592007853586
1023,-1.5893135886257106e-05,0.0014971016403658522,0.002420219257336189
1024,-1.6019434789125683e-05,0.001499122820916164,0.0024226763352986585
1025,-1.6156037362757137e-05,0.0015011401477889761,0.002425130097665644
1026,-1.630291682219982e-05,0.001503153476616981,0.0024275802087372405
1027,-1.6460045403201254e-05,0.001505162663895789,0.0024300263341670227
1028,-1.662739436229017e-05,0.0015071675670013797,0.002432468140993074
1029,-1.6804933976892008e-05,0.0015091680442073756,0.002434905297668849
1030,-1.6992633545469954e-05,0.0015111639547021427,0.0024373374740938826
1031,-1.719046138768437e-05,0.0015131551586057028,0.002439764341644347
1032,-1.7398384844565187e-05,0.0015151415169864554,0.0024421855732034634
1033,-1.7616370278692763e-05,0.0015171228918777048,0.0024446008431917784
1034,-1.7844383074381895e-05,0.0015190991462939799,0.002447009827597307
1035,-1.8082387637865438e-05,0.0015210701442471505,0.0024494122040055522
1036,-1.8330347397472228e-05,0.0015230357507623274,0.002451807651629402
1037,-1.8588224803794746e-05,0.0015249958318935431,0.0024541958513389136
1038,-1.8855981329841848e-05,0.0015269502547392128,0.0024565764856909877
1039,-1.9133577471170198e-05,0.0015288988874573636,0.002458949238958938
1040,-1.9420972745989705e-05,0.0015308415992806358,0.0024613137971619607
1041,-1.9718125695235914e-05,0.0015327782605310456,0.0024636698480945073
1042,-2.0024993882603235e-05,0.0015347087426345093,0.0024660170813555616
1043,-2.034153389453279e-05,0.0015366329181351263,0.002468355188377833
1044,-2.0667701340146908e-05,0.0015385506607092118,0.0024706838624568555
1045,-2.1003450851124533e-05,0.0015404618451790855,0.0024730027987800098
1046,-2.1348736081509418e-05,0.0015423663475266033,0.002475311694455459
1047,-2.1703509707444507e-05,0.001544264044906436,0.0024776102485410054
1048,-2.2067723426826094e-05,0.001546154815659091,0.0024798981620728733
1049,-2.244132795886987e-05,0.0015480385393236702,0.0024821751380944106
1050,-2.2824273043583966e-05,0.0015499150966503698,0.002484440881684721
1051,-2.3216507441141728e-05,0.00155178436961271,0.0024866950999872218
1052,-2.3617978931149194e-05,0.0015536462414194984,0.0024889375022381283
1053,-2.4028634311802855e-05,0.0015555005965265248,0.0024911677997948726
1054,-2.444841939893193e-05,0.0015573473206479801,0.0024933857061644484
1055,-2.4877279024923198e-05,0.0015591863007676033,0.0024955909370316925
1056,-2.5315157037524017e-05,0.0015610174251495497,0.0024977832102874953
1057,-2.5761996298521916e-05,0.0015628405833489785,0.0024999622460569458
1058,-2.6217738682300176e-05,0.0015646556662223608,0.002502127766727415
1059,-2.6682325074264215e-05,0.0015664625659375148,0.002504279496976623
1060,-2.715569536914613e-05,0.0015682611759833562,0.0025064171638006353
1061,-2.76377884691898e-05,0.001570051391179341,0.002508540496541721
1062,-2.8128542421392872e-05,0.0015718362865629154,0.002510648851971611
1063,-2.8627894260155186e-05,0.001573618937056218,0.002512741585617539
1064,-2.9135779835706655e-05,0.001575399239230289,0.002514818428602853
1065,-2.965213392591405e-05,0.001577177090834401,0.0025168791145816984
1066,-3.0176890212921428e-05,0.0015789523907435384,0.002518923379772417
1067,-3.0709981263016636e-05,0.0015807250389129064,0.0025209509629824773
1068,-3.125133850918406e-05,0.0015824949363387128,0.0025229616056272664
1069,-3.1800892235925565e-05,0.0015842619850245496,0.0025249550517444683
1070,-3.235857156602691e-05,0.001586026087952773,0.0025269310480053268
1071,-3.292430444900972e-05,0.0015877871490603418,0.0025288893437237364
1072,-3.3498017651062046e-05,0.0015895450732186253,0.002530829690863877
1073,-3.4079636746277365e-05,0.0015912997662167533,0.002532751844046925
1074,-3.466908610905775e-05,0.0015930511347480982,0.002534655560557229
1075,-3.526628890756209e-05,0.0015947990863995475,0.0025365406003482593
1076,-3.587116709809222e-05,0.0015965435296432314,0.002538406726048549
1077,-3.6483641420325344e-05,0.0015982843738304173,0.002540253702967802
1078,-3.710363139331063e-05,0.0016000215291873054,0.002542081299103307
1079,-3.7731055312153066e-05,0.0016017549068124792,0.002543889285146754
1080,-3.836583024531852e-05,0.0016034844186757961,0.0025456774344915457
1081,-3.900787203249469e-05,0.0016052099776185144,0.002547445523240667
1082,-3.9657095282950275e-05,0.001606931497354475,0.0025491933302151703
1083,-4.031341337433907e-05,0.0016086488924721752,0.002550920636963327
1084,-4.097673845189624e-05,0.0016103620784375804,0.0025526272277704826
1085,-4.1646981427982944e-05,0.0016120709715975387,0.0025543128896696543
1086,-4.2324051981933986e-05,0.0016137754891836736,0.002555977412452901
1087,-4.3007858560169956e-05,0.0016154755493166398,0.0025576205886834926
1088,-4.369830837653914e-05,0.001617171071010643,0.0025592422137089084
1089,-4.4395307412854535e-05,0.0016188619741781252,0.002560842085674679
1090,-4.509876041960042e-05,0.0016205481796345348,0.002562420005539098
1091,-4.5808570916781196e-05,0.0016222296091031026,0.002563975777088816
1092,-4.652464119489217e-05,0.001623906185219553,0.0025655092069553336
1093,-4.724687231599584e-05,0.001625577831536692,0.002567020104632405
1094,-4.7975164114887086e-05,0.0016272444725288077,0.0025685082824943605
1095,-4.870941520033987e-05,0.0016289060335958414,0.002569973555815359
1096,-4.9449522956425906e-05,0.0016305624410672748,0.002571415742789569
1097,-5.0195383543902506e-05,0.001632213622205696,0.0025728346645522873
1098,-5.0946891901670246e-05,0.001633859505210011,0.0025742301452019918
1099,-5.170394174830024e-05,0.0016355000192182598,0.0025756020118233285
1100,-5.246642558363968e-05,0.0016371350943100158,0.0025769500945110263
1101,-5.3234234690500946e-05,0.0016387646615083397,0.0025782742263947343
1102,-5.4007259136446066e-05,0.0016403886527812642,0.0025795742436647735
1103,-5.478538777568043e-05,0.0016420070010427959,0.002580849985598791
1104,-5.5568508251068145e-05,0.0016436196401534097,0.002582101294589305
1105,-5.6356506996289265e-05,0.0016452265049200297,0.002583328016172124
1106,-5.714926923815471e-05,0.0016468275310954792,0.002584529999055628
1107,-5.7946680493436235e-05,0.0016484226569739306,0.002585707090946113
1108,-5.874862844919173e-05,0.001650011825422044,0.0025868591332588414
1109,-5.955500325333607e-05,0.0016515949842668758,0.0025879859601977634
1110,-6.0365697309467196e-05,0.0016531720862095855,0.0025890873990902113
1111,-6.1180605038055e-05,0.0016547430887561166,0.0025901632706767305
1112,-6.199962260360156e-05,0.0016563079541639977,0.0025912133893584554
1113,-6.28226485129083e-05,0.0016578666485988257,0.0025922375651456025
1114,-6.364958499080753e-05,0.001659419140653053,0.0025932356069629193
1115,-6.448033852232053e-05,0.001660965400689271,0.0025942073241454395
1116,-6.531481966023008e-05,0.0016625054008485305,0.0025951525264841617
1117,-6.615294288343408e-05,0.001664047983537784,0.0025960922277832063
1118,-6.699462543028153e-05,0.0016656019883805053,0.0025970474320734733
1119,-6.783978560177614e-05,0.001667167384999342,0.002598017935436976
1120,-6.868834178911957e-05,0.001668744142961736,0.002599003534692503
1121,-6.954021183468474e-05,0.001670332231345542,0.0026000040272380867
1122,-7.039531267469238e-05,0.0016719316184220943,0.0026010192108184256
1123,-7.125356017193379e-05,0.0016735422714273,0.002602048883248002
1124,-7.211486907250149e-05,0.0016751641563986562,0.0026030928421118234
1125,-7.297915303951285e-05,0.0016767972380615703,0.0026041508844593217
1126,-7.384632473071165e-05,0.0016784414797524517,0.0026052228065022534
1127,-7.471629589689552e-05,0.0016800968433691563,0.002606308403323955
1128,-7.558897748532876e-05,0.0016817632893417062,0.0026074074686047335
1129,-7.646427973742838e-05,0.0016834407766179692,0.0026085197943662604
1130,-7.734211227364431e-05,0.0016851292626603354,0.0026096451707364452
1131,-7.822238659233639e-05,0.0016868287033452107,0.0026107833864886325
1132,-7.910502046560746e-05,0.001688539052788692,0.0026119342301880485
1133,-7.998994006124576e-05,0.0016902602632786212,0.002613097490649681
1134,-8.087708024012854e-05,0.001691992285289079,0.0026142729568534437
1135,-8.176638469657791e-05,0.001693735067502799,0.002615460417835514
1136,-8.265780386195262e-05,0.0016954885979823683,0.0026166595635619817
1137,-8.355128780632441e-05,0.0016972528819797904,0.0026178700363243663
1138,-8.44467824893071e-05,0.0016990278987584694,0.002619091533237365
1139,-8.534423098986171e-05,0.0017008136218112438,0.0026203237580590074
1140,-8.624357352312116e-05,0.001702610018984478,0.002621566420826274
1141,-8.714474746344363e-05,0.0017044170525956485,0.002622819237495582
1142,-8.804768737318525e-05,0.0017062346795438178,0.0026240819295862065
1143,-8.895232503670671e-05,0.0017080628514124549,0.002625354223824942
1144,-8.98585894991488e-05,0.0017099015145641196,0.0026266358517904936
1145,-9.076640710954389e-05,0.001711750610226616,0.0026279265495563
1146,-9.167569692874787e-05,0.001713610062673895,0.002629226095052726
1147,-9.25863702031135e-05,0.001715479781275434,0.0026305343169632355
1148,-9.349833517237594e-05,0.0017173596764735893,0.0026318510611875187
1149,-9.441150253348359e-05,0.0017192496764366386,0.00263317615188747
1150,-9.532578057175312e-05,0.0017211497117392892,0.0026345094267925927
1151,-9.624107523556573e-05,0.00172305971437808,0.0026358507391632652
1152,-9.715729508758506e-05,0.0017249796318589334,0.002637199924551948
1153,-9.807434659810552e-05,0.0017269094123628765,0.0026385568347227157
1154,-9.899212911037012e-05,0.0017288489923590587,0.002639921365580935
1155,-9.991053506717973e-05,0.0017307982974794141,0.0026412934543742217
1156,-0.00010082947499429847,0.0017327573000029302,0.002642672946374436
1157,-0.00010174886836469778,0.0017347259944271163,0.0026440596504345056
1158,-0.00010266862408879723,0.0017367043511410459,0.0026454534449062875
1159,-0.00010358863706242892,0.001738692318706964,0.0026468542704819967
1160,-0.00010450879424339578,0.0017406898353286625,0.0026482621029380836
1161,-0.00010542898723138741,0.0017426968496880805,0.002649676904651887
1162,-0.00010634910603993858,0.0017447133101776073,0.0026510986478037878
1163,-0.00010726904535881995,0.0017467391733547502,0.0026525272940922133
1164,-0.00010818871130482722,0.0017487744110240744,0.002653962777766856
1165,-0.00010910801574107134,0.0017508189995369403,0.0026554050286255733
1166,-0.00011002685561365539,0.0017528728961618448,0.0026568540228641495
1167,-0.00011094511256489682,0.0017549360407455336,0.0026583097775662776
1168,-0.00011186267391134847,0.0017570083783274588,0.0026597722993674583
1169,-0.00011277943259321716,0.0017590898581582343,0.002661241585186276
1170,-0.00011369527323702283,0.0017611804200804956,0.0026627176503203473
1171,-0.00011461007235256674,0.001763279994970167,0.002664200525792178
1172,-0.00011552370554438518,0.0017653885131597674,0.0026656902480965247
1173,-0.0001164360475818947,0.0017675059138113165,0.0026671868826807703
1174,-0.00011734697246855205,0.0017696321518716749,0.0026686905413293408
1175,-0.00011825635350972631,0.001771767197014964,0.0026702013793318377
1176,-0.00011916406337961625,0.0017739110325368508,0.0026717195925306564
1177,-0.00012006997418719007,0.0017760636542037387,0.002673245414255101
1178,-0.00012097396449060256,0.0017782250747633817,0.002674779103194115
1179,-0.00012187592430362926,0.0017803953273778379,0.002676320938787532
1180,-0.00012277573062265189,0.0017825744488946791,0.0026778712553122627
1181,-0.00012367325365700562,0.0017847624828150313,0.0026794304294189566
1182,-0.00012456836841513743,0.0017869594857788627,0.00268099886021325
1183,-0.0001254609551402615,0.001789165525643595,0.002682576967102197
1184,-0.00012635090508180438,0.0017913806830239041,0.002684165180432943
1185,-0.00012723809714876319,0.001793605048058209,0.0026857639904116055
1186,-0.00012812239835372977,0.0017958387646029414,0.0026873740537987265
1187,-0.000129003932797968,0.0017980823178820814,0.002688995534591196
1188,-0.00012988308475109358,0.0018003364557325557,0.002690627958619833
1189,-0.00013076024367071113,0.0018026018627785281,0.0026922708010233844
1190,-0.00013163580204765622,0.0018048791627564254,0.0026939234903620114
1191,-0.0001325101534034298,0.0018071689208432446,0.0026955854123265877
1192,-0.0001333836904426168,0.001809471645977837,0.00269725591306186
1193,-0.00013425680336085275,0.0018117877931658488,0.002698934302126278
1194,-0.00013512987830704526,0.0018141177657598712,0.0027006198551141063
1195,-0.00013600329599703699,0.0018164619177071825,0.0027023118159668126
1196,-0.00013687743047464292,0.001818820555758221,0.0027040093990010894
1197,-0.00013775264801513135,0.0018211939444250306,0.0027057117977338295
1198,-0.0001386293061654849,0.0018235823151585766,0.002707418204250813
1199,-0.00013950775291497104,0.0018259858723375455,0.0027091278204671642
1200,-0.00014038832598933543,0.001828404794610459,0.002710839857635841
1201,-0.0001412713522616619,0.0018308392362132095,0.002712553535798721
1202,-0.0001421571472723882,0.0018332893282569634,0.002714268083195849
1203,-0.00014304601485081835,0.0018357551799822122,0.0027159827356468464
1204,-0.0001439382469811379,0.0018382400588129707,0.0027176963610116545
1205,-0.00014483412341112376,0.0018407472111570367,0.0027194078297385553
1206,-0.000145733911315194,0.0018432766855836526,0.0027211163904905587
1207,-0.00014663786539192275,0.001845828513599372,0.002722821296059385
1208,-0.00014754622810297726,0.0018484027105963136,0.002724521802861468
1209,-0.00014845922999082888,0.0018509992767556333,0.0027262171704672713
1210,-0.00014937708989269367,0.0018536181980285489,0.00272790666084079
1211,-0.00015030001521469929,0.0018562594470651179,0.002729589537639917
1212,-0.000151228202257957,0.0018589229840915965,0.002731265065579311
1213,-0.00015216183658910943,0.0018616087577374026,0.0027329325098564908
1214,-0.00015310109344870648,0.00186431670581283,0.0027345911356411036
1215,-0.00015404613819147378,0.001867046756038809,0.002736240207626723
1216,-0.00015499712675157376,0.001869798826601749,0.0027378789899516155
1217,-0.00015595420603359714,0.001872572825291705,0.002739506749482526
1218,-0.00015691751412235557,0.0018753686487205028,0.002741122758905116
